gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_techsupport,ExpectedTenure,CLV
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.3,45.3,0,2,1.0,1,24,1087.1999999999998
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2852.4,2,7,1.000842105263158,0,30,2850.0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,1,20.15,20.15,0,1,1.0,0,24,483.59999999999997
1,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,104.25,6812.95,2,7,1.0054159749123777,1,65,6776.25
0,0,0,0,49,1,2,1,0,0,0,0,0,2,0,1,2,84.5,3906.7,2,4,0.9435333896872358,1,49,4140.5
1,0,0,0,2,0,1,0,0,2,2,2,0,0,0,1,1,40.4,77.15,0,4,0.9548267326732675,0,24,969.5999999999999
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,2,2,0.9675429184549356,0,72,1677.6000000000001
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0,6,0.9498155953635405,0,24,2277.6000000000004
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.15,44.15,0,2,1.0,1,24,1059.6
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,2,95.4,3474.2,2,5,1.011588632657815,1,36,3434.4
1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,25.15,331.85,1,1,1.0149870010705002,1,24,603.5999999999999
0,0,1,0,5,1,0,1,2,0,2,0,0,2,0,1,3,88.9,454.15,0,5,1.0217097862767153,1,24,2133.6000000000004
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,0,3,1.0,1,24,1162.8000000000002
1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,79.35,661.25,3,4,0.9259259259259259,1,24,1904.3999999999999
1,1,0,0,52,0,1,0,2,0,0,0,2,2,0,1,1,48.8,2555.05,2,4,1.00687657629256,1,52,2537.6
0,0,0,0,8,0,1,0,0,2,0,0,0,0,0,1,3,29.25,226.95,3,2,0.9698717948717949,1,24,702.0
1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,79.4,5528.9,2,8,0.9947643037063691,0,70,5558.0
0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,66.25,3330.1,2,7,0.9666473149492018,0,52,3445.0
0,0,1,0,56,1,2,1,0,2,2,2,0,0,0,0,2,90.55,5116.6,2,6,1.00903210538771,0,56,5070.8
0,0,1,0,53,1,0,1,0,0,0,2,2,2,1,1,2,93.45,4872.2,2,5,0.9837164460865965,0,53,4952.85
0,0,1,1,11,0,1,0,2,0,0,0,0,0,0,1,2,29.6,346.45,3,2,1.0640356265356263,1,24,710.4000000000001
1,0,0,0,12,0,1,0,0,2,0,2,0,0,0,0,3,34.0,442.45,3,3,1.084436274509804,0,24,816.0
1,0,1,0,46,1,2,1,0,2,2,0,2,0,1,1,2,94.65,4312.5,2,6,0.9904912836767035,1,46,4353.900000000001
0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,5083.55,2,7,1.007681176657152,0,48,5044.799999999999
0,0,1,1,4,1,0,1,0,0,0,0,0,2,0,0,2,80.85,302.75,0,3,0.9361471861471862,1,24,1940.3999999999999
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,3,3,1.050457071159706,1,24,1912.8000000000002
0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,5153.5,2,6,1.0001940805434255,0,50,5152.5
0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,87.1,341.45,0,5,0.9800516647531573,0,24,2090.3999999999996
1,0,0,1,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,5882.75,2,8,1.000127507650459,0,68,5882.0
1,0,1,1,26,1,2,0,0,0,2,2,2,2,1,1,1,82.0,2083.1,2,7,0.9770637898686678,0,26,2132.0
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,106.8,5498.8,2,7,1.0095468899170155,1,51,5446.8
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0,2,1.0,1,24,1057.1999999999998
0,0,0,0,30,1,2,0,0,2,2,0,2,0,1,1,1,68.95,2038.7,2,6,0.9855934251873338,1,30,2068.5
1,0,0,0,40,1,0,1,0,2,0,2,0,2,1,1,1,89.6,3488.15,2,5,0.9732561383928572,0,40,3584.0
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,2,7,0.9829352328597422,1,65,6457.75
1,1,1,1,68,1,0,2,1,1,1,1,1,1,1,0,0,19.5,1193.55,2,1,0.9001131221719456,0,68,1326.0
1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,2,109.95,7634.25,2,8,1.006287442908832,0,69,7586.55
1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,59.65,638.95,3,4,1.07116512992456,1,24,1431.6
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.25,24.25,0,1,1.0,1,24,582.0
1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,196.9,0,4,1.0821654300632042,0,24,1455.6
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,1,1,0.8196581196581196,0,24,468.0
0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,7283.25,2,8,0.9609460038922057,1,71,7579.25
1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,0,5,0.8745426032409828,1,24,2295.6000000000004
0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,2,118.6,7365.7,2,9,1.0181212506565671,0,61,7234.599999999999
1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,3198.6,2,3,0.9891761504205838,1,43,3233.6
1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4747.5,2,6,1.0155080213903744,0,50,4675.0
0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,943.1,2,1,0.950226700251889,0,50,992.5000000000001
0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1,2,6,1.017261590762558,1,44,3412.2
1,0,0,0,5,1,0,0,0,0,2,2,2,2,0,0,0,75.15,392.65,0,6,1.0449767132401862,0,24,1803.6000000000001
0,0,0,0,16,1,0,1,0,2,2,0,0,2,0,1,1,93.2,1573.7,1,5,1.0553245708154506,1,24,2236.8
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,1462.6,2,2,0.9948644696119444,1,33,1470.1499999999999
1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,49.9,0,3,1.0,1,24,1197.6
1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,903.6,1,4,0.9388051948051949,1,24,1050.0
1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,1337.45,1,4,1.0283330770413655,1,24,2229.6000000000004
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,442.6,1,1,1.0874692874692875,0,24,488.40000000000003
1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,81.7,0,4,1.0,1,24,1960.8000000000002
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,2,5,1.007176432595357,1,31,2786.9
1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,140.1,0,3,0.9440700808625336,1,24,1780.8000000000002
0,0,1,1,62,0,1,0,2,2,0,2,2,0,2,0,0,48.7,3008.55,2,5,0.9964065708418891,0,62,3019.4
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,1284.2,2,1,0.9879981535620865,0,67,1299.8
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,6463.15,2,9,1.0253109334348627,0,72,6303.599999999999
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,19.0,0,1,1.0,0,24,456.0
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,0,2,1.0069795427196149,1,24,1662.0
1,0,1,1,60,1,2,2,1,1,1,1,1,1,1,0,1,23.95,1506.4,2,2,1.0482950591510092,0,60,1437.0
0,0,0,0,56,0,1,0,0,0,0,0,2,2,0,1,1,44.85,2564.95,2,3,1.0212414397197005,1,56,2511.6
0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,2033.05,1,5,1.0187662858288233,1,24,1995.6000000000001
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,2,6,0.9858979044834308,0,72,4924.8
1,0,1,0,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,202.25,3,1,0.8512205387205386,0,24,475.20000000000005
1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,2276.1,2,4,0.9891786179921773,1,52,2301.0
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0,1,0.9935387673956263,1,24,603.5999999999999
0,1,1,0,70,1,2,1,2,0,0,0,0,2,0,1,2,90.85,6470.1,2,5,1.0173913043478262,1,70,6359.5
1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,487.05,1,1,0.9780120481927711,0,24,498.0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,162.15,3,1,1.039423076923077,0,24,468.0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,1378.45,2,1,0.9981896520511242,0,71,1380.95
0,0,1,0,66,1,2,1,2,2,0,2,0,0,1,0,2,89.0,5898.6,2,6,1.0041879468845762,0,66,5874.0
1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95,1,7,1.0098065616444505,0,24,2546.3999999999996
0,0,0,1,13,1,0,0,2,2,0,0,0,0,0,1,2,56.0,764.55,1,4,1.0502060439560439,1,24,1344.0
0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,104.05,5566.4,2,8,1.0093840950921635,0,53,5514.65
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,3,1,1.0777601450918157,0,24,481.20000000000005
0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,1215.65,1,4,1.0879760146775852,1,24,2062.8
0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4946.7,2,7,1.0228908188585608,0,60,4836.0
0,0,0,0,11,1,2,2,1,1,1,1,1,1,1,0,2,25.2,245.15,3,2,0.8843795093795095,0,24,604.8
0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35,2,4,0.9632764073371284,1,51,3952.5
0,0,1,1,32,0,1,0,2,2,0,0,0,0,0,1,2,35.15,1051.05,2,3,0.9344327880512091,1,32,1124.8
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,19.45,0,1,1.0,0,24,466.79999999999995
0,0,1,0,4,0,1,0,2,0,0,0,0,0,0,1,2,29.05,129.6,0,2,1.1153184165232357,1,24,697.2
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,620.55,2,1,0.9355495251017637,0,33,663.3000000000001
0,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,2,19.35,1263.85,2,1,1.036749928222796,0,63,1219.0500000000002
1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,956.65,1,3,0.9978096479791395,1,24,1770.0
1,1,0,0,7,1,2,1,0,0,0,0,0,0,0,0,3,73.75,545.15,3,3,1.0559806295399514,1,24,1770.0
1,0,1,1,47,1,2,1,0,2,0,0,2,2,0,1,2,99.35,4749.15,2,6,1.0170683913523006,1,47,4669.45
0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,2187.55,2,5,0.9754960981047939,1,25,2242.5
1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,114.3,8244.3,2,9,1.0304086989126358,0,70,8001.0
1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186.0,2,8,1.0132369462218531,0,59,5118.25
1,1,1,0,10,1,2,1,0,0,2,0,0,2,0,1,2,89.8,914.3,3,5,1.01815144766147,1,24,2155.2
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,0,3,1.0,1,24,1320.0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0,1,1.0,0,24,489.59999999999997
1,1,0,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1672.15,2,2,0.994321222572397,0,67,1681.7
1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05,2,6,1.0008955543080174,1,37,3740.7
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,1,6,1.030713245997089,0,24,1648.8000000000002
1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1930.9,2,5,1.037978766294853,1,35,1860.25
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,1,7,0.9817226739584082,1,24,2565.6000000000004
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,0,1,1.0,0,24,492.0
0,0,1,0,64,1,0,0,0,2,2,2,0,2,2,1,3,68.3,4378.8,2,6,1.0017386530014643,0,64,4371.2
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,2,1,0.9254329004329005,0,48,924.0
0,0,0,1,46,1,2,1,0,0,2,2,0,0,0,1,0,84.8,3958.85,2,5,1.0148815627563577,0,46,3900.7999999999997
1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,944.65,1,6,0.97507225433526,1,24,1660.8000000000002
0,0,0,0,9,1,0,1,2,0,0,0,0,0,0,1,1,74.25,639.65,3,3,0.9572016460905349,1,24,1782.0
0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,2,5,1.058108381356789,1,42,3956.4
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,2,5,1.030300363721694,1,36,3409.2000000000003
1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,2,8,0.9821443693067032,0,49,4133.15
1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,1,3,1.0966909802526241,0,24,1226.4
1,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,1,45.65,747.2,1,2,0.9093343069246685,1,24,1095.6
0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,85.8,2193.65,2,4,0.9833467814237047,1,26,2230.7999999999997
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,1045.25,1,4,0.9452432627961657,1,24,1396.8000000000002
1,0,1,0,42,1,2,0,2,0,0,2,2,2,1,0,1,80.45,3375.9,2,7,0.999112137086034,0,42,3378.9
0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,68.65,261.25,0,5,0.9513838310269482,1,24,1647.6000000000001
0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,20.75,700.45,2,1,0.9644750430292599,0,35,726.25
0,0,0,0,38,1,0,1,2,2,2,0,0,0,0,1,1,83.9,3233.6,2,5,1.0142400100370115,1,38,3188.2000000000003
1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,19.4,997.75,2,1,1.0084394582575298,0,51,989.4
1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35,2,6,0.9368458566230257,0,38,2665.7000000000003
1,1,0,0,9,1,2,0,2,0,0,0,0,0,0,0,2,54.55,494.05,3,4,1.006314288624096,1,24,1309.1999999999998
0,0,0,0,18,1,2,1,0,0,2,2,0,2,0,1,0,95.05,1679.4,1,6,0.9815886375591795,0,24,2281.2
0,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,101.35,7323.15,2,7,1.0035561585265582,1,72,7297.2
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.45,1385.85,2,2,1.0121603856266432,0,56,1369.2
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,5231.2,2,5,0.973608784664061,1,60,5373.0
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,505.95,3,2,0.9185729847494554,1,24,1101.6
1,1,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,19.3,504.2,2,1,1.0047827819848545,0,26,501.8
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.1,25.1,0,1,1.0,1,24,602.4000000000001
1,0,0,0,26,1,0,0,0,0,0,2,0,0,0,0,0,49.15,1237.3,2,3,0.9682291259096957,0,26,1277.8999999999999
0,0,0,0,26,1,0,1,0,0,0,0,0,0,0,1,1,69.05,1815.65,2,2,1.011335152899237,1,26,1795.3
0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1641.8,2,2,0.9812042432392051,0,69,1673.25
0,1,0,0,23,1,0,1,0,2,0,0,2,2,0,1,2,94.75,2293.6,1,5,1.0524721807961455,1,24,2274.0
0,0,1,0,41,1,0,2,1,1,1,1,1,1,2,0,1,20.65,875.55,2,1,1.0341345302072875,0,41,846.65
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.0,74.0,0,3,1.0,0,24,1776.0
0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,6518.35,2,7,1.0344452731975942,0,61,6301.3
1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1802.55,2,2,1.0014166666666666,0,72,1800.0
0,0,1,1,51,1,0,1,2,2,0,0,0,0,0,1,0,79.15,4018.55,2,4,0.9955160838814363,1,51,4036.65
0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,105.1,1582.75,1,7,1.003964478274659,0,24,2522.3999999999996
0,0,1,0,19,1,0,1,2,0,0,0,0,0,0,1,2,73.2,1441.1,1,3,1.0361662352602818,1,24,1756.8000000000002
0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,24.5,270.15,3,2,1.1026530612244898,0,24,588.0
1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,2,30.4,82.15,0,2,0.9007675438596493,0,24,729.5999999999999
0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,2,5,0.988453500522466,1,50,4785.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,1,1.0,0,24,471.59999999999997
1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,2,6,1.0073288850624194,1,46,4646.0
1,0,1,0,18,1,0,0,0,0,0,0,0,0,0,1,0,44.35,768.05,1,2,0.9621069773268194,1,24,1064.4
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,0,2,1.0,1,24,1700.3999999999999
0,0,1,1,48,1,2,1,0,0,0,0,0,2,1,1,3,82.05,4029.95,2,4,1.0232454803981312,1,48,3938.3999999999996
0,0,0,0,36,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3615.6,2,6,1.012943351823836,1,36,3569.4
1,0,0,0,70,0,1,0,2,0,2,2,0,2,2,0,0,48.4,3442.8,2,5,1.0161747343565526,0,70,3388.0
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,0,97.85,1105.4,3,6,1.0269893621963118,1,24,2348.3999999999996
1,1,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1388.45,2,1,0.9876582728695406,0,71,1405.8
1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,92.95,4122.9,2,5,1.0080933052961023,1,44,4089.8
0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,4630.2,2,7,1.0101005693841487,0,46,4583.900000000001
0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1,4,0.9532061688311687,1,24,1478.4
0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,1,7,0.955095289819295,0,24,2558.3999999999996
0,0,0,0,39,1,0,0,0,2,0,0,2,0,1,1,1,58.6,2224.5,2,4,0.9733525859805723,1,39,2285.4
0,0,0,0,56,1,0,1,0,2,0,0,0,0,0,1,2,73.85,4092.85,2,3,0.9896629267820873,1,56,4135.599999999999
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,0,1,1.0,0,24,477.59999999999997
0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,64.45,1867.6,2,6,1.034910783553142,0,28,1804.6000000000001
1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3,2263.4,2,3,1.0364976874112746,1,29,2183.7
0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1614.7,1,5,1.0262815012552835,1,24,2221.2
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,0,2,1.0,1,24,1681.1999999999998
1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,214.75,0,4,0.9460352422907489,0,24,1089.6
1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,59.65,867.1,1,5,0.9690975132718637,0,24,1431.6
1,0,0,0,67,1,2,1,2,2,2,2,2,2,2,0,1,116.2,7752.3,2,9,0.9957484522310992,0,67,7785.400000000001
0,0,1,1,43,0,1,0,2,0,2,2,2,2,1,1,1,60.4,2640.55,2,6,1.0166910519020484,0,43,2597.2
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.0,109.2,0,1,0.91,0,24,480.0
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,2020.9,2,3,0.9740215924426453,1,52,2074.7999999999997
1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65,2537.0,2,6,0.989122382938906,0,26,2564.9
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,2,5,1.011983578937377,0,66,4214.1
0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,917.15,2,2,1.0537109374999998,0,34,870.4000000000001
0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,941.0,1,5,1.0388606756458378,1,24,1552.8000000000002
0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,1982.1,2,4,0.9748672044068463,0,52,2033.2
0,0,0,0,52,0,1,0,2,2,2,0,2,2,2,1,0,58.75,3038.55,2,6,0.9946153846153847,1,52,3055.0
0,1,1,0,66,1,2,0,0,2,2,0,2,0,1,1,0,70.85,4738.85,2,6,1.0134193024101283,1,66,4676.099999999999
0,1,1,0,44,1,0,1,2,2,0,2,0,0,0,1,2,85.15,3670.5,2,5,0.979688250680617,0,44,3746.6000000000004
1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,1490.95,1,4,1.0028249537581975,1,24,1878.0
1,0,1,1,19,1,0,0,2,0,0,0,0,0,1,1,0,48.95,955.6,1,3,1.027471641309607,1,24,1174.8000000000002
0,1,1,0,42,1,2,1,0,2,2,0,2,0,0,1,2,95.55,3930.6,2,6,0.9794423263811018,1,42,4013.1
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,104.3,0,1,1.0175609756097561,0,24,492.0
0,0,0,0,29,1,0,2,1,1,1,1,1,1,2,0,3,19.4,554.25,2,1,0.985158194098827,0,29,562.5999999999999
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,6989.45,2,7,0.9897547367526692,1,67,7061.8
0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8,2,6,1.028819260046026,1,60,5649.0
0,0,0,0,42,1,0,0,2,2,0,2,0,2,1,1,3,67.7,2882.25,2,6,1.0136632200886262,0,42,2843.4
1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4,2,5,0.99934029686641,1,60,5457.0
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,2,6,1.0124709976798143,0,56,3620.4000000000005
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,25.05,56.35,0,1,1.124750499001996,1,24,601.2
0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,1294.6,1,3,0.9628142198423322,1,24,1792.8000000000002
1,0,1,1,10,1,2,2,1,1,1,1,1,1,0,1,3,24.4,253.9,3,2,1.0405737704918032,0,24,585.5999999999999
1,0,0,0,39,1,0,2,1,1,1,1,1,1,1,0,3,19.9,791.15,2,1,1.01939183094962,0,39,776.0999999999999
0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,50.55,3431.75,2,3,1.013257156354725,1,67,3386.85
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65,0,2,1.0,1,24,1647.6000000000001
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,273.0,0,2,0.96262341325811,1,24,1701.6000000000001
0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,0,2,0.9212653778558876,1,24,682.8
1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,1248.9,1,4,0.9690409683426444,1,24,1933.1999999999998
0,0,1,0,15,1,0,1,0,2,0,0,0,0,0,0,0,75.35,1114.55,1,3,0.9861092678610927,1,24,1808.3999999999999
1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,3,62.8,62.8,0,4,1.0,1,24,1507.1999999999998
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,2,109.25,8109.8,2,8,1.0309941520467836,0,72,7866.0
0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,865.8,3,6,1.04850136239782,1,24,2202.0
1,0,0,0,63,1,2,1,0,2,0,2,2,2,0,0,2,105.4,6713.2,2,7,1.0109936447697356,0,63,6640.200000000001
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,3263.9,2,7,0.9882969220753661,1,41,3302.5499999999997
1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45,1,7,1.012283006848224,1,24,2511.6000000000004
0,0,0,0,32,0,1,0,2,0,0,0,0,0,1,0,3,30.15,927.65,2,2,0.9614946102819237,1,32,964.8
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,332.65,1,1,1.1285835453774384,0,24,471.59999999999997
1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,7379.8,2,7,1.0128462024100353,0,68,7286.200000000001
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.15,20.15,0,1,1.0,0,24,483.59999999999997
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1686.15,2,2,0.9629640205596802,0,68,1751.0
0,1,1,1,22,1,2,1,0,0,0,0,2,0,0,0,0,85.35,1961.6,1,4,1.0446823241199341,1,24,2048.3999999999996
1,0,1,1,69,1,0,1,0,0,0,2,2,2,2,1,1,95.2,6671.7,2,5,1.0156649616368285,0,69,6568.8
0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,3349.1,2,6,1.0118891154921066,0,45,3309.75
1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,2,5,1.0061293688054251,0,71,6134.400000000001
